Timestamp,Event_Type,Key_Button,X,Y,Action
1770557954.76069,Mouse,Move,990,627,Move
1770557954.761692,Mouse,Move,990,627,Move
1770557954.762694,Mouse,Move,990,626,Move
1770557954.7636917,Mouse,Move,990,626,Move
1770557954.764691,Mouse,Move,990,626,Move
1770557954.7656991,Mouse,Move,990,625,Move
1770557954.7666962,Mouse,Move,990,625,Move
1770557954.7687001,Mouse,Move,989,624,Move
1770557954.7696877,Mouse,Move,989,623,Move
1770557954.7706988,Mouse,Move,989,622,Move
1770557954.7716942,Mouse,Move,989,622,Move
1770557954.7737026,Mouse,Move,988,620,Move
1770557954.7746964,Mouse,Move,988,620,Move
1770557954.7756913,Mouse,Move,988,619,Move
1770557954.7766995,Mouse,Move,987,619,Move
1770557954.7776911,Mouse,Move,987,618,Move
1770557954.778697,Mouse,Move,987,617,Move
1770557954.7796912,Mouse,Move,987,617,Move
1770557954.780689,Mouse,Move,987,616,Move
1770557954.7816787,Mouse,Move,986,615,Move
1770557954.7826924,Mouse,Move,986,614,Move
1770557954.7836885,Mouse,Move,986,613,Move
1770557954.784687,Mouse,Move,986,613,Move
1770557954.785691,Mouse,Move,985,612,Move
1770557954.786784,Mouse,Move,985,611,Move
1770557954.7877035,Mouse,Move,984,610,Move
1770557954.7886894,Mouse,Move,984,609,Move
1770557954.7896972,Mouse,Move,984,609,Move
1770557954.7906885,Mouse,Move,984,608,Move
1770557954.7917173,Mouse,Move,984,607,Move
1770557954.792747,Mouse,Move,983,606,Move
1770557954.7937129,Mouse,Move,983,606,Move
1770557954.794742,Mouse,Move,983,604,Move
1770557954.7957134,Mouse,Move,983,604,Move
1770557954.796718,Mouse,Move,983,603,Move
1770557954.7977145,Mouse,Move,982,602,Move
1770557954.7987294,Mouse,Move,982,601,Move
1770557954.7997067,Mouse,Move,981,601,Move
1770557954.8007014,Mouse,Move,981,600,Move
1770557954.80167,Mouse,Move,981,599,Move
1770557954.8027453,Mouse,Move,980,599,Move
1770557954.804491,Mouse,Move,980,597,Move
1770557954.804842,Mouse,Move,980,596,Move
1770557954.8057058,Mouse,Move,980,595,Move
1770557954.8066392,Mouse,Move,980,595,Move
1770557954.8076916,Mouse,Move,979,594,Move
1770557954.8086996,Mouse,Move,979,593,Move
1770557954.8096943,Mouse,Move,979,592,Move
1770557954.810699,Mouse,Move,978,591,Move
1770557954.8117027,Mouse,Move,978,591,Move
1770557954.812665,Mouse,Move,977,590,Move
1770557954.8136787,Mouse,Move,977,589,Move
1770557954.814703,Mouse,Move,977,588,Move
1770557954.8157048,Mouse,Move,976,587,Move
1770557954.8167224,Mouse,Move,976,586,Move
1770557954.8177106,Mouse,Move,976,585,Move
1770557954.8187027,Mouse,Move,976,584,Move
1770557954.8196905,Mouse,Move,975,583,Move
1770557954.8206944,Mouse,Move,974,582,Move
1770557954.821694,Mouse,Move,974,582,Move
1770557954.8226845,Mouse,Move,974,580,Move
1770557954.8237302,Mouse,Move,973,580,Move
1770557954.8247316,Mouse,Move,973,579,Move
1770557954.8257196,Mouse,Move,973,577,Move
1770557954.8267906,Mouse,Move,972,577,Move
1770557954.8277056,Mouse,Move,971,575,Move
1770557954.828709,Mouse,Move,971,574,Move
1770557954.82971,Mouse,Move,970,574,Move
1770557954.8306878,Mouse,Move,970,572,Move
1770557954.8316867,Mouse,Move,970,572,Move
1770557954.8327167,Mouse,Move,969,570,Move
1770557954.8337054,Mouse,Move,968,570,Move
1770557954.834877,Mouse,Move,968,569,Move
1770557954.8356917,Mouse,Move,968,567,Move
1770557954.836684,Mouse,Move,966,565,Move
1770557954.8377151,Mouse,Move,966,565,Move
1770557954.8386855,Mouse,Move,966,563,Move
1770557954.8396757,Mouse,Move,965,562,Move
1770557954.8406763,Mouse,Move,964,561,Move
1770557954.8416684,Mouse,Move,964,560,Move
1770557954.8426688,Mouse,Move,963,560,Move
1770557954.8436747,Mouse,Move,963,558,Move
1770557954.8446622,Mouse,Move,962,557,Move
1770557954.845708,Mouse,Move,962,556,Move
1770557954.8466697,Mouse,Move,961,555,Move
1770557954.8476684,Mouse,Move,961,554,Move
1770557954.8486795,Mouse,Move,959,553,Move
1770557954.8497007,Mouse,Move,959,552,Move
1770557954.85069,Mouse,Move,959,550,Move
1770557954.8516922,Mouse,Move,958,550,Move
1770557954.8527563,Mouse,Move,957,549,Move
1770557954.8536932,Mouse,Move,957,548,Move
1770557954.854686,Mouse,Move,956,547,Move
1770557954.855694,Mouse,Move,955,545,Move
1770557954.8566945,Mouse,Move,955,544,Move
1770557954.8576927,Mouse,Move,954,543,Move
1770557954.8586957,Mouse,Move,954,542,Move
1770557954.8596873,Mouse,Move,953,542,Move
1770557954.8606896,Mouse,Move,952,540,Move
1770557954.861687,Mouse,Move,952,540,Move
1770557954.862712,Mouse,Move,952,539,Move
1770557954.8636963,Mouse,Move,951,538,Move
1770557954.8646884,Mouse,Move,950,537,Move
1770557954.8656952,Mouse,Move,950,536,Move
1770557954.866691,Mouse,Move,949,534,Move
1770557954.8676927,Mouse,Move,949,534,Move
1770557954.8686867,Mouse,Move,948,532,Move
1770557954.8696847,Mouse,Move,948,532,Move
1770557954.8706732,Mouse,Move,947,531,Move
1770557954.8716981,Mouse,Move,946,530,Move
1770557954.8727195,Mouse,Move,946,529,Move
1770557954.8737223,Mouse,Move,945,528,Move
1770557954.8747423,Mouse,Move,945,528,Move
1770557954.875729,Mouse,Move,944,526,Move
1770557954.8766959,Mouse,Move,943,526,Move
1770557954.8776977,Mouse,Move,943,524,Move
1770557954.8786836,Mouse,Move,942,524,Move
1770557954.87967,Mouse,Move,942,523,Move
1770557954.88071,Mouse,Move,941,522,Move
1770557954.8825467,Mouse,Move,941,521,Move
1770557954.8828337,Mouse,Move,940,520,Move
1770557954.8836968,Mouse,Move,940,519,Move
1770557954.8846624,Mouse,Move,940,518,Move
1770557954.8856876,Mouse,Move,939,518,Move
1770557954.8866944,Mouse,Move,938,517,Move
1770557954.887685,Mouse,Move,938,517,Move
1770557954.888689,Mouse,Move,937,515,Move
1770557954.889696,Mouse,Move,937,515,Move
1770557954.8906977,Mouse,Move,937,514,Move
1770557954.8916905,Mouse,Move,936,513,Move
1770557954.8926857,Mouse,Move,936,512,Move
1770557954.8937037,Mouse,Move,935,512,Move
1770557954.8947337,Mouse,Move,934,511,Move
1770557954.8957224,Mouse,Move,934,510,Move
1770557954.896725,Mouse,Move,934,510,Move
1770557954.8977747,Mouse,Move,933,509,Move
1770557954.8987393,Mouse,Move,933,509,Move
1770557954.8997238,Mouse,Move,932,508,Move
1770557954.9007027,Mouse,Move,931,508,Move
1770557954.9016905,Mouse,Move,931,507,Move
1770557954.9027174,Mouse,Move,931,506,Move
1770557954.9036844,Mouse,Move,930,505,Move
1770557954.9047055,Mouse,Move,930,505,Move
1770557954.9056993,Mouse,Move,930,504,Move
1770557954.9070342,Mouse,Move,929,503,Move
1770557954.907694,Mouse,Move,929,503,Move
1770557954.9087002,Mouse,Move,929,503,Move
1770557954.9096916,Mouse,Move,928,502,Move
1770557954.9106998,Mouse,Move,927,502,Move
1770557954.9116921,Mouse,Move,927,501,Move
1770557954.912696,Mouse,Move,927,501,Move
1770557954.913693,Mouse,Move,927,500,Move
1770557954.9146957,Mouse,Move,926,499,Move
1770557954.915692,Mouse,Move,926,499,Move
1770557954.9176898,Mouse,Move,926,498,Move
1770557954.918725,Mouse,Move,925,498,Move
1770557954.9197364,Mouse,Move,925,497,Move
1770557954.920719,Mouse,Move,925,497,Move
1770557954.9217112,Mouse,Move,925,497,Move
1770557954.9227018,Mouse,Move,924,496,Move
1770557954.9246948,Mouse,Move,923,495,Move
1770557954.9256878,Mouse,Move,923,495,Move
1770557954.928439,Mouse,Move,923,494,Move
1770557954.9296985,Mouse,Move,923,494,Move
1770557954.9306984,Mouse,Move,923,493,Move
1770557954.9316971,Mouse,Move,922,493,Move
1770557954.9337034,Mouse,Move,922,493,Move
1770557954.9346921,Mouse,Move,922,493,Move
1770557954.9367063,Mouse,Move,921,492,Move
1770557954.938709,Mouse,Move,921,492,Move
1770557954.9417026,Mouse,Move,921,491,Move
1770557954.9426916,Mouse,Move,921,491,Move
1770557954.944701,Mouse,Move,921,490,Move
1770557954.9477034,Mouse,Move,921,490,Move
1770557954.9486897,Mouse,Move,920,490,Move
1770557954.9527707,Mouse,Move,920,489,Move
1770557954.9637024,Mouse,Move,920,489,Move
1770557954.9707131,Mouse,Move,919,489,Move
1770557954.9797084,Mouse,Move,919,488,Move
1770557954.9937146,Mouse,Move,919,488,Move
1770557955.0206883,Mouse,Move,919,487,Move
1770557955.0327392,Mouse,Move,919,486,Move
1770557955.039728,Mouse,Move,919,486,Move
1770557955.0437133,Mouse,Move,919,485,Move
1770557955.047681,Mouse,Move,920,485,Move
1770557955.0486946,Mouse,Move,920,485,Move
1770557955.0507119,Mouse,Move,920,484,Move
1770557955.0528438,Mouse,Move,920,484,Move
1770557955.0557675,Mouse,Move,920,484,Move
1770557955.0567355,Mouse,Move,920,483,Move
1770557955.0587277,Mouse,Move,920,482,Move
1770557955.0597203,Mouse,Move,921,482,Move
1770557955.0617256,Mouse,Move,921,482,Move
1770557955.062699,Mouse,Move,921,481,Move
1770557955.0647287,Mouse,Move,921,481,Move
1770557955.0656893,Mouse,Move,921,481,Move
1770557955.0667124,Mouse,Move,921,480,Move
1770557955.0680969,Mouse,Move,921,480,Move
1770557955.0686703,Mouse,Move,922,480,Move
1770557955.0706956,Mouse,Move,922,479,Move
1770557955.0727026,Mouse,Move,922,478,Move
1770557955.0747013,Mouse,Move,922,478,Move
1770557955.0766954,Mouse,Move,922,477,Move
1770557955.0776894,Mouse,Move,922,477,Move
1770557955.0796804,Mouse,Move,922,476,Move
1770557955.0807204,Mouse,Move,923,476,Move
1770557955.0837145,Mouse,Move,923,475,Move
1770557955.0847013,Mouse,Move,923,474,Move
1770557955.0857275,Mouse,Move,924,474,Move
1770557955.0886948,Mouse,Move,924,473,Move
1770557955.09067,Mouse,Move,924,473,Move
1770557955.0916886,Mouse,Move,924,472,Move
1770557955.0926883,Mouse,Move,925,472,Move
1770557955.094706,Mouse,Move,925,472,Move
1770557955.0957134,Mouse,Move,925,471,Move
1770557955.0987132,Mouse,Move,925,470,Move
1770557955.0996883,Mouse,Move,925,470,Move
1770557955.1027095,Mouse,Move,926,470,Move
1770557955.1036918,Mouse,Move,926,469,Move
1770557955.104666,Mouse,Move,926,469,Move
1770557955.1077,Mouse,Move,926,468,Move
1770557955.108759,Mouse,Move,926,468,Move
1770557955.1107514,Mouse,Move,926,468,Move
1770557955.1127605,Mouse,Move,926,467,Move
1770557955.1137047,Mouse,Move,927,467,Move
1770557955.117696,Mouse,Move,927,466,Move
1770557955.119701,Mouse,Move,928,466,Move
1770557955.1217284,Mouse,Move,928,466,Move
1770557955.1257172,Mouse,Move,928,465,Move
1770557955.129706,Mouse,Move,928,465,Move
1770557955.139704,Mouse,Move,928,465,Move
1770557955.1527085,Mouse,Move,929,465,Move
1770557955.252773,Mouse,Move,929,465,Move
1770557955.2557194,Mouse,Move,929,465,Move
1770557955.2597103,Mouse,Move,928,465,Move
1770557955.2616904,Mouse,Move,927,465,Move
1770557955.2637026,Mouse,Move,927,465,Move
1770557955.2657208,Mouse,Move,926,465,Move
1770557955.2666929,Mouse,Move,926,465,Move
1770557955.2697942,Mouse,Move,925,465,Move
1770557955.2706969,Mouse,Move,925,465,Move
1770557955.2727396,Mouse,Move,924,465,Move
1770557955.2737164,Mouse,Move,923,465,Move
1770557955.2747076,Mouse,Move,923,465,Move
1770557955.2767155,Mouse,Move,922,465,Move
1770557955.2777233,Mouse,Move,922,465,Move
1770557955.2787082,Mouse,Move,921,465,Move
1770557955.2807171,Mouse,Move,921,465,Move
1770557955.2817008,Mouse,Move,920,465,Move
1770557955.282729,Mouse,Move,919,465,Move
1770557955.283684,Mouse,Move,919,465,Move
1770557955.284691,Mouse,Move,918,465,Move
1770557955.286713,Mouse,Move,918,465,Move
1770557955.287693,Mouse,Move,917,465,Move
1770557955.2886975,Mouse,Move,917,465,Move
1770557955.289686,Mouse,Move,916,465,Move
1770557955.2906916,Mouse,Move,915,465,Move
1770557955.2926946,Mouse,Move,914,465,Move
1770557955.293686,Mouse,Move,914,465,Move
1770557955.2948625,Mouse,Move,913,465,Move
1770557955.2956805,Mouse,Move,913,465,Move
1770557955.2967112,Mouse,Move,912,465,Move
1770557955.2987313,Mouse,Move,911,465,Move
1770557955.2997108,Mouse,Move,911,465,Move
1770557955.3007226,Mouse,Move,910,465,Move
1770557955.3017206,Mouse,Move,910,465,Move
1770557955.302769,Mouse,Move,909,465,Move
1770557955.3037243,Mouse,Move,908,465,Move
1770557955.3057356,Mouse,Move,907,465,Move
1770557955.306703,Mouse,Move,907,465,Move
1770557955.3077164,Mouse,Move,906,465,Move
1770557955.308669,Mouse,Move,906,465,Move
1770557955.310754,Mouse,Move,904,465,Move
1770557955.3116949,Mouse,Move,904,465,Move
1770557955.3137047,Mouse,Move,903,465,Move
1770557955.3157096,Mouse,Move,902,465,Move
1770557955.3166976,Mouse,Move,902,465,Move
1770557955.3176885,Mouse,Move,901,465,Move
1770557955.3186905,Mouse,Move,900,465,Move
1770557955.3197048,Mouse,Move,900,465,Move
1770557955.3207374,Mouse,Move,899,465,Move
1770557955.3216698,Mouse,Move,899,465,Move
1770557955.3237808,Mouse,Move,897,465,Move
1770557955.3257444,Mouse,Move,897,465,Move
1770557955.326721,Mouse,Move,896,465,Move
1770557955.3276927,Mouse,Move,896,465,Move
1770557955.3286846,Mouse,Move,895,465,Move
1770557955.329705,Mouse,Move,895,465,Move
1770557955.3306756,Mouse,Move,894,465,Move
1770557955.3324862,Mouse,Move,893,465,Move
1770557955.332791,Mouse,Move,893,465,Move
1770557955.3337026,Mouse,Move,892,465,Move
1770557955.335706,Mouse,Move,892,465,Move
1770557955.3367064,Mouse,Move,891,465,Move
1770557955.3376908,Mouse,Move,891,466,Move
1770557955.3386948,Mouse,Move,890,466,Move
1770557955.3396885,Mouse,Move,889,466,Move
1770557955.3406823,Mouse,Move,889,466,Move
1770557955.3426967,Mouse,Move,888,466,Move
1770557955.343691,Mouse,Move,888,466,Move
1770557955.344682,Mouse,Move,887,466,Move
1770557955.3457,Mouse,Move,887,466,Move
1770557955.3466892,Mouse,Move,886,466,Move
1770557955.3486958,Mouse,Move,886,466,Move
1770557955.3498306,Mouse,Move,885,466,Move
1770557955.3506677,Mouse,Move,884,466,Move
1770557955.3517065,Mouse,Move,884,466,Move
1770557955.3537846,Mouse,Move,883,466,Move
1770557955.3547447,Mouse,Move,883,466,Move
1770557955.3557322,Mouse,Move,882,466,Move
1770557955.3576996,Mouse,Move,882,466,Move
1770557955.3586876,Mouse,Move,882,467,Move
1770557955.3596916,Mouse,Move,881,467,Move
1770557955.360676,Mouse,Move,880,467,Move
1770557955.3617902,Mouse,Move,880,467,Move
1770557955.363691,Mouse,Move,879,467,Move
1770557955.3657138,Mouse,Move,879,467,Move
1770557955.3666916,Mouse,Move,878,467,Move
1770557955.368701,Mouse,Move,878,467,Move
1770557955.3706982,Mouse,Move,877,467,Move
1770557955.3726976,Mouse,Move,876,467,Move
1770557955.3746738,Mouse,Move,876,467,Move
1770557955.3767006,Mouse,Move,875,467,Move
1770557955.3797069,Mouse,Move,875,467,Move
1770557955.3816884,Mouse,Move,874,467,Move
1770557955.38272,Mouse,Move,874,468,Move
1770557955.3847103,Mouse,Move,874,468,Move
1770557955.3868783,Mouse,Move,873,468,Move
1770557955.390714,Mouse,Move,872,468,Move
1770557955.3926997,Mouse,Move,872,468,Move
1770557955.3966777,Mouse,Move,871,468,Move
1770557955.3997025,Mouse,Move,871,468,Move
1770557955.403716,Mouse,Move,870,468,Move
1770557955.4077055,Mouse,Move,870,468,Move
1770557955.4086921,Mouse,Move,870,468,Move
1770557955.4127045,Mouse,Move,869,468,Move
1770557955.4177032,Mouse,Move,868,468,Move
1770557955.4197056,Mouse,Move,868,469,Move
1770557955.4226816,Mouse,Move,868,469,Move
1770557955.4277058,Mouse,Move,867,469,Move
1770557955.4327457,Mouse,Move,867,470,Move
1770557955.4347365,Mouse,Move,867,470,Move
1770557955.445721,Mouse,Move,866,470,Move
1770557955.6027663,Mouse,Move,866,470,Move
1770557955.9069366,Keyboard,q,0,0,Press
1770557956.4447012,Mouse,Move,865,470,Move
1770557956.4517095,Mouse,Move,864,470,Move
1770557956.456708,Mouse,Move,864,470,Move
1770557956.4587033,Mouse,Move,863,470,Move
1770557956.4617002,Mouse,Move,863,470,Move
1770557956.4627047,Mouse,Move,862,470,Move
1770557956.4657571,Mouse,Move,862,470,Move
1770557956.4667137,Mouse,Move,861,470,Move
1770557956.468712,Mouse,Move,860,470,Move
1770557956.4707077,Mouse,Move,860,470,Move
1770557956.471706,Mouse,Move,859,470,Move
1770557956.4737048,Mouse,Move,858,470,Move
1770557956.4759502,Mouse,Move,858,469,Move
1770557956.4766843,Mouse,Move,856,469,Move
1770557956.4776692,Mouse,Move,856,469,Move
1770557956.4786901,Mouse,Move,855,469,Move
1770557956.479691,Mouse,Move,855,469,Move
1770557956.4806888,Mouse,Move,854,469,Move
1770557956.481696,Mouse,Move,854,469,Move
1770557956.4827,Mouse,Move,853,469,Move
1770557956.483703,Mouse,Move,852,469,Move
1770557956.4846928,Mouse,Move,852,469,Move
1770557956.4856982,Mouse,Move,851,469,Move
1770557956.4866765,Mouse,Move,850,469,Move
1770557956.4876745,Mouse,Move,849,469,Move
1770557956.488772,Mouse,Move,848,469,Move
1770557956.4897287,Mouse,Move,848,469,Move
1770557956.4907281,Mouse,Move,846,469,Move
1770557956.4917338,Mouse,Move,846,469,Move
1770557956.4926891,Mouse,Move,845,469,Move
1770557956.4937477,Mouse,Move,844,469,Move
1770557956.4946969,Mouse,Move,844,469,Move
1770557956.495733,Mouse,Move,842,469,Move
1770557956.4966855,Mouse,Move,842,469,Move
1770557956.4976876,Mouse,Move,841,469,Move
1770557956.4989932,Mouse,Move,840,469,Move
1770557956.4996834,Mouse,Move,839,469,Move
1770557956.5007033,Mouse,Move,838,469,Move
1770557956.5016873,Mouse,Move,837,469,Move
1770557956.502718,Mouse,Move,836,469,Move
1770557956.503701,Mouse,Move,835,469,Move
1770557956.504693,Mouse,Move,834,469,Move
1770557956.505697,Mouse,Move,833,469,Move
1770557956.5066967,Mouse,Move,832,469,Move
1770557956.5077024,Mouse,Move,831,469,Move
1770557956.5086894,Mouse,Move,830,468,Move
1770557956.509687,Mouse,Move,829,468,Move
1770557956.510746,Mouse,Move,828,468,Move
1770557956.511743,Mouse,Move,827,468,Move
1770557956.5127165,Mouse,Move,826,468,Move
1770557956.5137105,Mouse,Move,825,468,Move
1770557956.5147157,Mouse,Move,824,468,Move
1770557956.5157716,Mouse,Move,824,468,Move
1770557956.5167115,Mouse,Move,822,468,Move
1770557956.5177164,Mouse,Move,821,468,Move
1770557956.5187027,Mouse,Move,820,468,Move
1770557956.5207038,Mouse,Move,818,468,Move
1770557956.5217023,Mouse,Move,817,468,Move
1770557956.5236042,Mouse,Move,817,468,Move
1770557956.5240073,Mouse,Move,815,468,Move
1770557956.5247126,Mouse,Move,815,468,Move
1770557956.5256572,Mouse,Move,814,468,Move
1770557956.5267024,Mouse,Move,813,468,Move
1770557956.5276866,Mouse,Move,812,468,Move
1770557956.5286953,Mouse,Move,811,468,Move
1770557956.5296931,Mouse,Move,810,468,Move
1770557956.5306919,Mouse,Move,810,468,Move
1770557956.5316985,Mouse,Move,808,468,Move
1770557956.5326927,Mouse,Move,808,468,Move
1770557956.5336995,Mouse,Move,807,468,Move
1770557956.5346947,Mouse,Move,806,468,Move
1770557956.5356934,Mouse,Move,805,467,Move
1770557956.5366948,Mouse,Move,804,467,Move
1770557956.5376973,Mouse,Move,803,467,Move
1770557956.5386944,Mouse,Move,803,467,Move
1770557956.5396934,Mouse,Move,802,467,Move
1770557956.5407162,Mouse,Move,801,467,Move
1770557956.541672,Mouse,Move,800,467,Move
1770557956.5427032,Mouse,Move,799,467,Move
1770557956.5436962,Mouse,Move,799,467,Move
1770557956.5446897,Mouse,Move,798,466,Move
1770557956.545707,Mouse,Move,798,466,Move
1770557956.5466928,Mouse,Move,797,466,Move
1770557956.5476887,Mouse,Move,796,466,Move
1770557956.5486934,Mouse,Move,795,466,Move
1770557956.5497327,Mouse,Move,795,466,Move
1770557956.5506973,Mouse,Move,794,466,Move
1770557956.55175,Mouse,Move,794,466,Move
1770557956.5527241,Mouse,Move,793,466,Move
1770557956.5536962,Mouse,Move,792,466,Move
1770557956.554761,Mouse,Move,792,466,Move
1770557956.5557175,Mouse,Move,791,466,Move
1770557956.556727,Mouse,Move,791,466,Move
1770557956.5576985,Mouse,Move,790,466,Move
1770557956.5596914,Mouse,Move,789,466,Move
1770557956.562351,Mouse,Move,788,465,Move
1770557956.5626578,Mouse,Move,787,465,Move
1770557956.5647106,Mouse,Move,786,465,Move
1770557956.565706,Mouse,Move,786,465,Move
1770557956.5667014,Mouse,Move,785,465,Move
1770557956.5687046,Mouse,Move,785,465,Move
1770557956.5696971,Mouse,Move,785,465,Move
1770557956.570707,Mouse,Move,784,465,Move
1770557956.5716918,Mouse,Move,784,465,Move
1770557956.5736868,Mouse,Move,783,465,Move
1770557956.5757046,Mouse,Move,782,465,Move
1770557956.5777047,Mouse,Move,782,465,Move
1770557956.5807056,Mouse,Move,781,465,Move
1770557956.5837288,Mouse,Move,781,465,Move
1770557956.5867596,Mouse,Move,780,465,Move
1770557956.5947123,Mouse,Move,780,465,Move
1770557956.607705,Mouse,Move,780,464,Move
1770557956.7188063,Mouse,Button.left,780,464,Pressed
1770557956.8197834,Mouse,Button.left,780,464,Released
1770557957.666963,Keyboard,q,0,0,Press
